Latitude (decimal degrees):	45.044
Longitude (decimal degrees):	7.639
Elevation (m):	257
Radiation database:	PVGIS-ERA5


Slope: 42 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	83.2
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230808:0830,44875.08,575.01,107.78,16.65,41.8,20.96,0.62,0.0
20230808:0930,54550.4,715.6,129.09,19.87,51.02,22.3,1.17,0.0
20230808:1030,60334.6,827.45,126.69,22.13,58.08,23.47,1.24,0.0
20230808:1130,61391.05,845.38,136.65,22.83,61.13,24.5,1.17,0.0
20230808:1230,59222.38,822.9,120.59,22.28,58.92,25.35,1.24,0.0
20230808:1330,52653.13,707.17,119.0,20.18,52.4,26.12,1.31,0.0
20230808:1430,42821.3,548.23,111.08,17.12,43.44,26.6,1.52,0.0
20230808:1530,28782.86,357.01,88.39,12.99,33.33,26.78,1.72,0.0
20230808:1630,12377.61,159.94,62.66,8.47,22.79,26.51,1.59,0.0
20230808:1730,1849.81,0.0,41.22,1.33,12.25,25.85,1.31,0.0
20230808:1830,198.14,0.0,11.04,0.36,2.07,24.3,0.9,0.0
20230808:1930,0.0,0.0,0.0,0.0,0.0,23.66,0.69,0.0
20230808:2030,0.0,0.0,0.0,0.0,0.0,23.15,0.48,0.0
20230808:2130,0.0,0.0,0.0,0.0,0.0,22.41,0.28,0.0
20230808:2230,0.0,0.0,0.0,0.0,0.0,21.77,0.55,0.0
20230808:2330,0.0,0.0,0.0,0.0,0.0,21.29,0.69,0.0
20230809:0030,0.0,0.0,0.0,0.0,0.0,20.87,0.69,0.0
20230809:0130,0.0,0.0,0.0,0.0,0.0,20.41,0.41,0.0
20230809:0230,0.0,0.0,0.0,0.0,0.0,19.94,0.69,0.0
20230809:0330,0.0,0.0,0.0,0.0,0.0,18.91,1.03,0.0
20230809:0430,49.12,0.0,7.08,0.23,0.24,18.18,1.1,0.0
20230809:0530,3195.14,2.37,59.57,2.16,10.34,17.26,1.17,0.0
20230809:0630,13097.72,108.55,105.22,6.57,20.84,17.75,0.9,0.0
20230809:0730,28549.76,296.01,136.54,11.37,31.41,20.01,0.07,0.0
20230809:0830,43083.54,532.4,127.37,16.03,41.61,21.76,0.34,0.0
20230809:0930,52005.44,664.62,150.0,19.12,50.81,23.5,0.69,0.0
20230809:1030,58383.22,777.07,151.72,21.49,57.82,25.02,1.17,0.0
20230809:1130,60083.19,794.61,163.06,22.21,60.85,26.34,1.66,0.0
20230809:1230,58231.71,769.14,149.87,21.65,58.64,27.47,2.21,0.0
20230809:1330,51477.64,659.92,142.98,19.56,52.14,28.33,2.28,0.0
20230809:1430,41356.1,517.94,119.46,16.48,43.2,28.82,2.21,0.0
20230809:1530,27411.73,329.93,97.21,12.37,33.11,28.95,2.21,0.0
20230809:1630,11287.87,136.45,68.18,7.61,22.57,28.66,2.21,0.0
20230809:1730,1779.88,0.0,40.38,1.3,12.03,27.86,2.14,0.0
20230809:1830,97.4,0.0,8.6,0.28,1.84,26.58,1.86,0.0
20230809:1930,0.0,0.0,0.0,0.0,0.0,24.29,1.52,0.0
20230809:2030,0.0,0.0,0.0,0.0,0.0,22.9,1.17,0.0
20230809:2130,0.0,0.0,0.0,0.0,0.0,23.31,0.69,0.0
20230809:2230,0.0,0.0,0.0,0.0,0.0,22.7,0.48,0.0
20230809:2330,0.0,0.0,0.0,0.0,0.0,21.86,0.62,0.0
20230810:0030,0.0,0.0,0.0,0.0,0.0,21.24,0.69,0.0
20230810:0130,0.0,0.0,0.0,0.0,0.0,20.68,0.69,0.0
20230810:0230,0.0,0.0,0.0,0.0,0.0,20.29,0.62,0.0
20230810:0330,0.0,0.0,0.0,0.0,0.0,20.04,0.76,0.0
20230810:0430,0.0,0.0,5.28,0.17,0.05,19.31,0.97,0.0
20230810:0530,1588.41,13.79,31.33,3.03,10.16,17.86,1.17,0.0
20230810:0630,13627.19,150.34,76.81,7.05,20.67,18.7,0.9,0.0
20230810:0730,29550.42,346.88,100.08,11.65,31.23,21.62,0.97,0.0
20230810:0830,43234.22,539.95,117.48,15.89,41.42,23.37,1.24,0.0
20230810:0930,51981.3,661.76,149.59,18.97,50.59,24.98,1.24,0.0
20230810:1030,57903.7,795.1,131.42,21.34,57.57,26.35,1.17,0.0
20230810:1130,59376.4,831.75,128.05,22.15,60.56,27.61,1.24,0.0
20230810:1230,57083.69,791.28,126.14,21.52,58.36,28.65,1.45,0.0
20230810:1330,50229.72,653.11,143.12,19.32,51.88,29.49,1.52,0.0
20230810:1430,37584.88,416.17,170.67,15.16,42.97,30.06,1.38,0.0
20230810:1530,20484.5,136.19,188.36,9.31,32.88,30.17,0.97,0.0
20230810:1630,10060.76,33.65,138.25,5.47,22.35,29.79,0.9,0.0
20230810:1730,2359.3,0.0,50.02,1.61,11.81,29.1,1.17,0.0
20230810:1830,83.25,0.0,8.24,0.27,1.61,27.57,0.9,0.0
20230810:1930,0.0,0.0,0.0,0.0,0.0,26.56,0.83,0.0
20230810:2030,0.0,0.0,0.0,0.0,0.0,26.82,0.76,0.0
20230810:2130,0.0,0.0,0.0,0.0,0.0,26.14,0.55,0.0
20230810:2230,0.0,0.0,0.0,0.0,0.0,25.38,0.69,0.0
20230810:2330,0.0,0.0,0.0,0.0,0.0,24.5,0.83,0.0
20230811:0030,0.0,0.0,0.0,0.0,0.0,22.28,1.17,0.0
20230811:0130,0.0,0.0,0.0,0.0,0.0,20.31,1.52,0.0
20230811:0230,0.0,0.0,0.0,0.0,0.0,19.41,1.59,0.0
20230811:0330,0.0,0.0,0.0,0.0,0.0,18.96,1.52,0.0
20230811:0430,0.0,0.0,0.0,0.0,-0.14,18.63,1.38,0.0
20230811:0530,1605.89,12.97,32.04,2.87,9.99,18.82,1.17,0.0
20230811:0630,13799.52,169.07,64.02,7.23,20.5,20.01,0.83,0.0
20230811:0730,29583.72,361.7,90.05,11.7,31.06,22.47,0.48,0.0
20230811:0830,42492.46,545.04,111.99,15.8,41.24,24.12,0.41,0.0
20230811:0930,51785.66,697.72,122.62,19.06,50.38,25.7,0.69,0.0
20230811:1030,56906.37,792.73,129.6,21.16,57.31,27.21,0.76,0.0
20230811:1130,58714.56,829.98,131.49,22.11,60.27,28.53,0.9,0.0
20230811:1230,56223.72,782.78,130.29,21.34,58.07,29.71,1.17,0.0
20230811:1330,44054.23,542.07,152.0,16.86,51.62,30.5,1.38,0.0
20230811:1430,35547.75,435.32,120.35,14.28,42.72,30.77,1.17,0.0
20230811:1530,22759.72,250.51,110.76,10.33,32.65,30.82,1.1,0.0
20230811:1630,9676.15,114.99,64.88,6.55,22.12,30.53,0.9,0.0
20230811:1730,1630.87,0.0,38.26,1.23,11.58,30.03,1.03,0.0
20230811:1830,24.98,0.0,6.52,0.21,1.37,28.87,1.52,0.0
20230811:1930,0.0,0.0,0.0,0.0,0.0,26.91,1.52,0.0
20230811:2030,0.0,0.0,0.0,0.0,0.0,25.63,1.72,0.0
20230811:2130,0.0,0.0,0.0,0.0,0.0,24.53,1.66,0.0
20230811:2230,0.0,0.0,0.0,0.0,0.0,23.75,1.59,0.0
20230811:2330,0.0,0.0,0.0,0.0,0.0,23.1,1.59,0.0
20230812:0030,0.0,0.0,0.0,0.0,0.0,22.51,1.59,0.0
20230812:0130,0.0,0.0,0.0,0.0,0.0,22.32,1.52,0.0
20230812:0230,0.0,0.0,0.0,0.0,0.0,21.86,1.45,0.0
20230812:0330,0.0,0.0,0.0,0.0,0.0,21.66,1.31,0.0
20230812:0430,0.0,0.0,0.0,0.0,-0.33,21.49,1.17,0.0
20230812:0530,1547.62,7.96,33.14,2.11,9.81,21.61,1.03,0.0
20230812:0630,9653.67,110.94,58.23,5.17,20.33,22.77,0.83,0.0
20230812:0730,22556.59,251.45,93.98,8.96,30.88,23.43,0.55,0.0
20230812:0830,36436.03,421.36,135.51,13.44,41.04,24.72,0.62,0.0
20230812:0930,45206.42,537.62,167.96,16.49,50.16,26.18,0.76,0.0
20230812:1030,51850.6,675.33,150.94,18.98,57.05,27.51,0.9,0.0
20230812:1130,45702.58,489.75,232.73,17.01,59.97,28.66,0.97,0.0
20230812:1230,35344.62,315.56,236.66,13.58,57.77,29.32,0.69,0.0
20230812:1330,38833.63,397.61,213.73,15.05,51.35,29.7,0.69,0.0
20230812:1430,31014.79,319.92,168.33,12.62,42.47,30.31,0.21,0.0
20230812:1530,19642.84,176.64,137.04,8.93,32.42,30.77,0.62,0.0
20230812:1630,9828.5,99.83,80.12,6.36,21.89,30.46,0.55,0.0
20230812:1730,1690.81,0.0,39.3,1.27,11.34,30.15,0.69,0.0
20230812:1830,30.8,0.0,6.72,0.22,1.13,29.08,0.97,0.0
20230812:1930,0.0,0.0,0.0,0.0,0.0,28.12,0.76,0.0
20230812:2030,0.0,0.0,0.0,0.0,0.0,27.2,0.69,0.0
20230812:2130,0.0,0.0,0.0,0.0,0.0,24.83,1.45,0.0
20230812:2230,0.0,0.0,0.0,0.0,0.0,23.98,1.45,0.0
20230812:2330,0.0,0.0,0.0,0.0,0.0,23.25,1.45,0.0
20230813:0030,0.0,0.0,0.0,0.0,0.0,22.93,1.31,0.0
20230813:0130,0.0,0.0,0.0,0.0,0.0,22.61,1.31,0.0
20230813:0230,0.0,0.0,0.0,0.0,0.0,22.02,1.31,0.0
20230813:0330,0.0,0.0,0.0,0.0,0.0,21.53,1.31,0.0
20230813:0430,0.0,0.0,0.0,0.0,-0.52,20.96,1.38,0.0
20230813:0530,1546.78,12.16,31.64,2.62,9.63,20.6,1.38,0.0
20230813:0630,12431.72,136.23,75.57,6.4,20.15,22.63,0.9,0.0
20230813:0730,26978.0,308.12,107.11,10.65,30.7,24.82,0.69,0.0
20230813:0830,39103.36,484.78,119.78,14.43,40.85,26.3,0.69,0.0
20230813:0930,48797.82,635.1,138.49,17.87,49.93,27.73,0.83,0.0
20230813:1030,50464.48,647.42,161.42,18.54,56.78,29.1,0.9,0.0
20230813:1130,48311.64,563.74,211.86,18.02,59.67,30.1,0.9,0.0
20230813:1230,46385.23,538.23,210.0,17.64,57.47,30.8,0.62,0.0
20230813:1330,34296.5,358.8,181.51,13.3,51.07,31.59,0.69,0.0
20230813:1430,20892.42,131.23,199.72,8.95,42.22,31.4,0.21,0.0
20230813:1530,18399.92,154.54,139.59,8.35,32.18,30.94,0.9,0.0
20230813:1630,6652.51,41.59,81.29,4.05,21.65,30.0,0.97,0.0
20230813:1730,1470.2,0.0,35.33,1.14,11.1,28.42,0.41,0.0
20230813:1830,34.96,0.0,6.84,0.22,0.88,27.98,1.24,0.0
20230813:1930,0.0,0.0,0.0,0.0,0.0,27.93,0.76,0.0
20230813:2030,0.0,0.0,0.0,0.0,0.0,25.73,1.31,0.0
20230813:2130,0.0,0.0,0.0,0.0,0.0,24.64,1.38,0.0
20230813:2230,0.0,0.0,0.0,0.0,0.0,23.72,1.45,0.0
20230813:2330,0.0,0.0,0.0,0.0,0.0,22.99,1.45,0.0
20230814:0030,0.0,0.0,0.0,0.0,0.0,22.44,1.45,0.0
20230814:0130,0.0,0.0,0.0,0.0,0.0,22.27,1.38,0.0
20230814:0230,0.0,0.0,0.0,0.0,0.0,22.13,1.31,0.0
20230814:0330,0.0,0.0,0.0,0.0,0.0,22.43,0.97,0.0
20230814:0430,0.0,0.0,0.0,0.0,-0.72,21.79,1.17,0.0
20230814:0530,1289.54,7.61,29.01,1.86,9.45,21.52,1.1,0.0
20230814:0630,11030.62,125.55,65.37,5.73,19.98,23.09,0.62,0.0
20230814:0730,22136.18,218.64,123.04,8.82,30.52,24.61,0.34,0.0
20230814:0830,31621.68,331.58,153.65,11.76,40.65,25.83,0.34,0.0
20230814:0930,29752.72,278.79,173.88,10.96,49.7,26.83,1.17,0.0
20230814:1030,37673.12,426.36,148.91,13.4,56.51,27.19,1.45,0.0
20230814:1130,42624.0,472.27,189.85,15.46,59.37,28.31,1.38,0.0
20230814:1230,39626.17,432.43,186.73,14.7,57.17,29.08,0.9,0.0
20230814:1330,41924.7,486.83,179.78,16.09,50.79,29.62,0.41,0.0
20230814:1430,35171.46,413.39,141.93,14.1,41.96,30.25,0.34,0.0
20230814:1530,20257.22,197.33,126.93,9.14,31.93,30.45,0.14,0.0
20230814:1630,8029.46,70.23,78.34,5.07,21.41,30.23,0.21,0.0
20230814:1730,1928.9,0.0,43.02,1.39,10.86,28.86,0.97,0.0
20230814:1830,0.0,0.0,5.0,0.16,0.63,28.12,1.66,0.0
20230814:1930,0.0,0.0,0.0,0.0,0.0,27.05,1.72,0.0
20230814:2030,0.0,0.0,0.0,0.0,0.0,25.98,1.45,0.0
20230814:2130,0.0,0.0,0.0,0.0,0.0,24.76,1.38,0.0
20230814:2230,0.0,0.0,0.0,0.0,0.0,24.0,1.79,0.0
20230814:2330,0.0,0.0,0.0,0.0,0.0,22.87,2.07,0.0
20230815:0030,0.0,0.0,0.0,0.0,0.0,22.03,1.79,0.0
20230815:0130,0.0,0.0,0.0,0.0,0.0,21.63,1.52,0.0
20230815:0230,0.0,0.0,0.0,0.0,0.0,21.34,1.45,0.0
20230815:0330,0.0,0.0,0.0,0.0,0.0,21.18,1.31,0.0
20230815:0430,0.0,0.0,0.0,0.0,-0.91,21.03,1.24,0.0
20230815:0530,992.34,4.32,24.96,1.28,9.27,21.09,1.24,0.0
20230815:0630,13231.76,155.34,69.61,6.7,19.8,22.38,1.17,0.0
20230815:0730,27333.47,327.2,93.47,10.63,30.34,23.9,0.28,0.0
20230815:0830,39621.17,489.79,117.9,14.35,40.46,25.24,0.9,0.0
20230815:0930,48960.16,620.25,150.53,17.67,49.48,26.59,0.9,0.0
20230815:1030,50159.79,598.02,204.01,18.36,56.24,27.97,0.76,0.0
20230815:1130,47932.02,595.11,173.65,17.63,59.06,29.06,0.55,0.0
20230815:1230,44624.5,500.0,218.07,16.89,56.86,29.77,0.28,0.0
20230815:1330,35532.76,372.64,190.86,13.76,50.51,30.4,0.07,0.0
20230815:1430,27451.69,267.19,163.03,11.08,41.7,30.76,0.48,0.0
20230815:1530,20607.7,169.51,158.33,9.21,31.68,30.66,0.9,0.0
20230815:1630,8492.33,65.08,89.55,5.18,21.17,30.41,0.62,0.0
20230815:1730,1893.94,0.0,42.62,1.37,10.61,29.9,0.83,0.0
20230815:1830,0.0,0.0,5.24,0.17,0.37,28.72,1.38,0.0
20230815:1930,0.0,0.0,0.0,0.0,0.0,28.78,0.69,0.0
20230815:2030,0.0,0.0,0.0,0.0,0.0,27.91,0.76,0.0
20230815:2130,0.0,0.0,0.0,0.0,0.0,25.48,1.17,0.0
20230815:2230,0.0,0.0,0.0,0.0,0.0,23.92,1.59,0.0
20230815:2330,0.0,0.0,0.0,0.0,0.0,24.85,0.55,0.0
20230816:0030,0.0,0.0,0.0,0.0,0.0,23.26,1.03,0.0
20230816:0130,0.0,0.0,0.0,0.0,0.0,22.04,1.38,0.0
20230816:0230,0.0,0.0,0.0,0.0,0.0,21.86,1.24,0.0
20230816:0330,0.0,0.0,0.0,0.0,0.0,22.09,0.97,0.0
20230816:0430,0.0,0.0,0.0,0.0,-1.11,22.43,0.69,0.0
20230816:0530,1479.35,12.33,30.66,2.43,9.08,21.63,0.9,0.0
20230816:0630,12912.08,150.68,68.9,6.47,19.62,21.98,0.9,0.0
20230816:0730,27762.21,328.34,100.85,10.77,30.16,24.57,0.21,0.0
20230816:0830,40789.17,521.61,113.84,14.9,40.26,26.16,0.41,0.0
20230816:0930,46130.49,568.99,160.92,16.73,49.24,27.69,0.62,0.0
20230816:1030,48439.84,559.56,216.91,17.79,55.96,28.87,0.69,0.0
20230816:1130,50715.07,607.51,214.47,18.81,58.75,29.68,0.69,0.0
20230816:1230,40129.83,388.46,249.04,15.26,56.55,30.45,0.62,0.0
20230816:1330,32385.91,295.89,212.73,12.6,50.22,30.54,0.48,0.0
20230816:1430,23175.97,178.69,183.87,9.53,41.43,30.44,0.69,0.0
20230816:1530,17072.91,107.85,163.23,7.67,31.42,29.13,1.03,0.0
20230816:1630,6693.3,19.76,99.56,3.71,20.92,28.33,0.34,0.0
20230816:1730,1872.29,0.0,41.94,1.35,10.36,28.0,1.24,0.0
20230816:1830,0.0,0.0,2.12,0.07,0.11,27.52,1.17,0.0
20230816:1930,0.0,0.0,0.0,0.0,0.0,25.89,1.31,0.0
20230816:2030,0.0,0.0,0.0,0.0,0.0,25.87,0.34,0.0
20230816:2130,0.0,0.0,0.0,0.0,0.0,24.09,1.1,0.0
20230816:2230,0.0,0.0,0.0,0.0,0.0,23.88,0.97,0.0
20230816:2330,0.0,0.0,0.0,0.0,0.0,23.28,1.03,0.0
20230817:0030,0.0,0.0,0.0,0.0,0.0,22.47,1.17,0.0
20230817:0130,0.0,0.0,0.0,0.0,0.0,21.76,1.24,0.0
20230817:0230,0.0,0.0,0.0,0.0,0.0,21.16,1.31,0.0
20230817:0330,0.0,0.0,0.0,0.0,0.0,20.91,1.24,0.0
20230817:0430,0.0,0.0,0.0,0.0,-1.3,20.66,1.24,0.0
20230817:0530,1724.11,8.55,35.7,2.08,8.9,20.53,1.17,0.0
20230817:0630,11223.76,120.32,71.76,5.6,19.44,22.17,0.69,0.0
20230817:0730,27507.46,301.2,118.51,10.5,29.97,23.48,0.9,0.0
20230817:0830,42391.73,521.68,132.8,15.27,40.05,25.5,0.97,0.0
20230817:0930,49629.49,655.61,144.87,18.15,49.01,27.54,0.21,0.0
20230817:1030,53053.56,679.53,181.78,19.41,55.68,29.18,0.76,0.0
20230817:1130,42597.36,392.48,288.89,16.17,58.43,30.36,0.62,0.0
20230817:1230,22818.82,165.81,193.1,9.12,56.23,30.73,0.0,0.0
20230817:1330,26883.09,182.78,238.36,10.84,49.92,30.45,0.48,0.0
20230817:1430,28742.9,290.75,157.06,11.39,41.16,29.81,0.62,0.0
20230817:1530,18495.65,173.23,119.95,8.17,31.16,29.91,1.66,0.0
20230817:1630,9491.33,92.24,81.22,5.92,20.66,29.78,1.31,0.0
20230817:1730,1677.49,0.0,38.94,1.26,10.1,29.42,1.17,0.0
20230817:1830,0.0,0.0,0.0,0.0,-0.16,28.9,0.48,0.0
20230817:1930,0.0,0.0,0.0,0.0,0.0,26.13,1.72,0.0
20230817:2030,0.0,0.0,0.0,0.0,0.0,24.74,1.24,0.0
20230817:2130,0.0,0.0,0.0,0.0,0.0,24.77,0.9,0.0
20230817:2230,0.0,0.0,0.0,0.0,0.0,23.42,1.24,0.0
20230817:2330,0.0,0.0,0.0,0.0,0.0,22.3,1.45,0.0
20230818:0030,0.0,0.0,0.0,0.0,0.0,21.81,1.31,0.0
20230818:0130,0.0,0.0,0.0,0.0,0.0,20.84,1.45,0.0
20230818:0230,0.0,0.0,0.0,0.0,0.0,20.18,1.45,0.0
20230818:0330,0.0,0.0,0.0,0.0,0.0,20.42,1.17,0.0
20230818:0430,0.0,0.0,0.0,0.0,-1.5,20.62,1.03,0.0
20230818:0530,1445.22,13.48,29.59,2.41,8.71,20.39,1.03,0.0
20230818:0630,13404.08,160.94,66.51,6.58,19.26,21.63,0.76,0.0
20230818:0730,29264.04,356.29,93.31,11.1,29.79,23.8,0.48,0.0
20230818:0830,42234.39,545.9,112.1,15.24,39.85,25.79,0.48,0.0
20230818:0930,51543.4,711.56,119.63,18.69,48.77,27.57,0.41,0.0
20230818:1030,56720.72,794.05,133.04,20.66,55.4,29.2,0.9,0.0
20230818:1130,54356.42,741.39,140.01,19.77,58.11,30.57,1.24,0.0
20230818:1230,52376.74,696.1,155.93,19.43,55.91,31.45,1.1,0.0
20230818:1330,45119.84,580.51,149.96,17.2,49.62,32.25,0.62,0.0
20230818:1430,37879.58,464.23,140.62,15.03,40.88,32.74,0.83,0.0
20230818:1530,23210.93,265.51,109.35,10.33,30.9,32.92,0.48,0.0
20230818:1630,10250.57,124.11,68.44,6.73,20.4,32.24,0.62,0.0
20230818:1730,1599.23,0.0,37.97,1.22,9.84,31.59,0.34,0.0
20230818:1830,0.0,0.0,0.0,0.0,-0.43,31.11,0.41,0.0
20230818:1930,0.0,0.0,0.0,0.0,0.0,28.15,1.86,0.0
20230818:2030,0.0,0.0,0.0,0.0,0.0,26.37,1.45,0.0
20230818:2130,0.0,0.0,0.0,0.0,0.0,24.95,1.66,0.0
20230818:2230,0.0,0.0,0.0,0.0,0.0,23.83,1.72,0.0
20230818:2330,0.0,0.0,0.0,0.0,0.0,22.94,1.66,0.0
20230819:0030,0.0,0.0,0.0,0.0,0.0,22.47,1.52,0.0
20230819:0130,0.0,0.0,0.0,0.0,0.0,21.95,1.52,0.0
20230819:0230,0.0,0.0,0.0,0.0,0.0,21.35,1.59,0.0
20230819:0330,0.0,0.0,0.0,0.0,0.0,21.16,1.45,0.0
20230819:0430,0.0,0.0,0.0,0.0,-1.7,21.3,1.24,0.0
20230819:0530,1769.06,9.78,36.19,2.16,8.53,21.48,1.1,0.0
20230819:0630,13323.33,161.04,66.07,6.5,19.08,22.68,0.83,0.0
20230819:0730,28550.59,344.4,99.64,10.9,29.6,25.82,0.28,0.0
20230819:0830,41089.7,530.12,120.28,15.0,39.64,27.52,0.07,0.0
20230819:0930,49999.12,682.77,130.77,18.24,48.53,29.19,0.28,0.0
20230819:1030,55086.52,771.36,141.95,20.29,55.12,30.77,0.55,0.0
20230819:1130,50083.2,670.58,148.14,18.36,57.79,32.16,0.76,0.0
20230819:1230,47415.04,593.51,180.41,17.72,55.59,33.0,0.76,0.0
20230819:1330,45296.32,592.05,152.39,17.45,49.32,33.6,0.34,0.0
20230819:1430,33701.26,431.49,112.29,13.47,40.6,34.25,0.14,0.0
20230819:1530,20817.5,254.62,84.44,9.31,30.63,34.37,0.55,0.0
20230819:1630,7078.75,78.3,59.97,4.7,20.14,34.14,0.62,0.0
20230819:1730,1218.78,0.0,31.53,1.02,9.57,32.79,0.83,0.0
20230819:1830,0.0,0.0,0.0,0.0,-0.7,31.72,0.97,0.0
20230819:1930,0.0,0.0,0.0,0.0,0.0,29.22,1.72,0.0
20230819:2030,0.0,0.0,0.0,0.0,0.0,27.51,2.0,0.0
20230819:2130,0.0,0.0,0.0,0.0,0.0,26.35,1.93,0.0
20230819:2230,0.0,0.0,0.0,0.0,0.0,25.23,1.79,0.0
20230819:2330,0.0,0.0,0.0,0.0,0.0,24.28,1.59,0.0
20230820:0030,0.0,0.0,0.0,0.0,0.0,23.87,1.38,0.0
20230820:0130,0.0,0.0,0.0,0.0,0.0,23.27,1.38,0.0
20230820:0230,0.0,0.0,0.0,0.0,0.0,22.55,1.52,0.0
20230820:0330,0.0,0.0,0.0,0.0,0.0,21.91,1.59,0.0
20230820:0430,0.0,0.0,0.0,0.0,-1.9,21.69,1.52,0.0
20230820:0530,1377.79,13.49,28.62,2.26,8.34,21.51,1.45,0.0
20230820:0630,12558.26,148.02,66.99,6.09,18.9,23.37,0.97,0.0
20230820:0730,25808.33,305.66,94.83,9.8,29.41,26.62,0.69,0.0
20230820:0830,39458.84,505.61,111.63,14.17,39.44,27.89,0.55,0.0
20230820:0930,46712.41,608.76,143.75,16.87,48.29,29.49,0.34,0.0
20230820:1030,52176.94,712.56,152.02,19.18,54.83,30.96,0.28,0.0
20230820:1130,54942.5,774.96,144.64,20.43,57.47,32.39,0.55,0.0
20230820:1230,46103.02,603.79,149.28,17.12,55.26,33.47,0.62,0.0
20230820:1330,35343.79,422.44,142.09,13.35,49.01,33.95,0.62,0.0
20230820:1430,36520.11,460.17,130.2,14.53,40.31,34.03,0.34,0.0
20230820:1530,24294.02,307.53,89.17,10.81,30.36,34.58,0.34,0.0
20230820:1630,8917.74,115.88,57.28,6.0,19.87,34.43,0.41,0.0
20230820:1730,1091.41,0.0,29.37,0.95,9.3,33.76,0.55,0.0
20230820:1830,0.0,0.0,0.0,0.0,-0.98,32.12,0.9,0.0
20230820:1930,0.0,0.0,0.0,0.0,0.0,29.87,1.24,0.0
20230820:2030,0.0,0.0,0.0,0.0,0.0,28.16,1.66,0.0
20230820:2130,0.0,0.0,0.0,0.0,0.0,26.84,1.72,0.0
20230820:2230,0.0,0.0,0.0,0.0,0.0,25.84,1.66,0.0
20230820:2330,0.0,0.0,0.0,0.0,0.0,25.16,1.59,0.0
20230821:0030,0.0,0.0,0.0,0.0,0.0,24.51,1.52,0.0
20230821:0130,0.0,0.0,0.0,0.0,0.0,23.85,1.59,0.0
20230821:0230,0.0,0.0,0.0,0.0,0.0,23.48,1.52,0.0
20230821:0330,0.0,0.0,0.0,0.0,0.0,23.24,1.45,0.0
20230821:0430,0.0,0.0,0.0,0.0,-2.1,23.14,1.31,0.0
20230821:0530,1312.85,12.27,28.1,2.05,8.15,22.85,1.31,0.0
20230821:0630,13160.99,161.2,65.06,6.34,18.71,24.54,0.9,0.0
20230821:0730,28760.38,359.21,91.21,10.88,29.22,27.68,0.48,0.0
20230821:0830,40755.04,535.51,110.01,14.7,39.23,29.14,0.41,0.0
20230821:0930,49937.51,691.72,123.93,18.09,48.05,30.51,0.41,0.0
20230821:1030,55142.3,787.9,130.99,20.21,54.54,31.92,0.62,0.0
20230821:1130,52815.46,721.15,153.79,19.41,57.14,33.12,0.83,0.0
20230821:1230,49336.45,668.11,141.16,18.24,54.92,33.92,0.97,0.0
20230821:1330,45710.91,623.5,122.56,17.28,48.7,34.53,0.9,0.0
20230821:1430,31944.69,389.31,121.56,12.57,40.02,34.96,0.83,0.0
20230821:1530,21700.78,260.75,93.92,9.62,30.08,34.85,0.41,0.0
20230821:1630,9188.3,113.71,63.5,6.06,19.6,34.58,0.41,0.0
20230821:1730,1031.47,0.0,28.29,0.91,9.03,33.9,0.76,0.0
20230821:1830,0.0,0.0,0.0,0.0,-1.27,32.35,1.17,0.0
20230821:1930,0.0,0.0,0.0,0.0,0.0,30.18,1.38,0.0
20230821:2030,0.0,0.0,0.0,0.0,0.0,28.83,1.52,0.0
20230821:2130,0.0,0.0,0.0,0.0,0.0,27.54,1.52,0.0
20230821:2230,0.0,0.0,0.0,0.0,0.0,26.61,1.52,0.0
20230821:2330,0.0,0.0,0.0,0.0,0.0,25.97,1.45,0.0
20230822:0030,0.0,0.0,0.0,0.0,0.0,25.65,1.31,0.0
20230822:0130,0.0,0.0,0.0,0.0,0.0,25.33,1.24,0.0
20230822:0230,0.0,0.0,0.0,0.0,0.0,25.01,1.17,0.0
20230822:0330,0.0,0.0,0.0,0.0,0.0,24.73,1.17,0.0
20230822:0430,0.0,0.0,0.0,0.0,-2.3,24.6,1.03,0.0
20230822:0530,1313.68,13.01,28.07,2.07,7.97,24.52,0.97,0.0
20230822:0630,13047.77,160.15,65.12,6.24,18.53,25.35,0.76,0.0
20230822:0730,28445.69,353.65,91.67,10.68,29.03,28.14,0.69,0.0
20230822:0830,41230.39,543.72,111.18,14.82,39.01,29.9,0.55,0.0
20230822:0930,49919.2,697.68,122.89,18.11,47.8,31.57,0.41,0.0
20230822:1030,53981.8,769.21,134.67,19.81,54.24,33.0,0.55,0.0
20230822:1130,55943.17,811.21,135.08,20.81,56.8,34.16,0.69,0.0
20230822:1230,45896.56,559.9,194.68,17.14,54.59,35.08,0.83,0.0
20230822:1330,42939.52,540.37,164.16,16.36,48.38,35.42,0.62,0.0
20230822:1430,38225.07,509.34,109.38,15.03,39.72,35.81,1.03,0.0
20230822:1530,21013.13,232.62,112.69,9.32,29.8,36.02,0.48,0.0
20230822:1630,9005.98,103.08,70.27,5.83,19.32,35.73,0.83,0.0
20230822:1730,1033.96,0.0,28.45,0.92,8.75,34.97,1.52,0.0
20230822:1830,0.0,0.0,0.0,0.0,-1.55,33.13,1.93,0.0
20230822:1930,0.0,0.0,0.0,0.0,0.0,30.62,2.14,0.0
20230822:2030,0.0,0.0,0.0,0.0,0.0,29.22,1.52,0.0
